Type,Function,Mode,Series,X,Time_ns
u32,zmij_x64_v3,unpredictable,,8,1.236709
u32,zmij_x64_v4,unpredictable,,8,1.300075
u32,amartin,unpredictable,,9,5.100313
u32,branchlut,unpredictable,,9,2.878659
u32,branchlut2,unpredictable,,9,4.784406
u32,countlut,unpredictable,,9,2.826262
u32,fmt,unpredictable,,9,3.163935
u32,jeaiii,unpredictable,,9,2.365384
u32,naive,unpredictable,,9,7.293346
u32,null,unpredictable,,9,0.748627
u32,sse2,unpredictable,,9,2.805931
u32,tmueller,unpredictable,,9,2.052257
u32,unrolledlut,unpredictable,,9,5.191808
u32,yy,unpredictable,,9,2.466274
u32,zmij_scalar,unpredictable,,9,2.179985
u32,zmij_x64_native,unpredictable,,9,1.259525
u32,zmij_x64_v1,unpredictable,,9,1.835803
u32,zmij_x64_v2,unpredictable,,9,1.288051
u32,zmij_x64_v3,unpredictable,,9,1.255013
u32,zmij_x64_v4,unpredictable,,9,1.346908
u32,amartin,unpredictable,,10,5.180012
u32,branchlut,unpredictable,,10,3.010711
u32,branchlut2,unpredictable,,10,5.068536
u32,countlut,unpredictable,,10,2.847681
u32,fmt,unpredictable,,10,3.294228
u32,jeaiii,unpredictable,,10,2.262471
u32,naive,unpredictable,,10,8.282049
u32,null,unpredictable,,10,1.359612
u32,sse2,unpredictable,,10,2.829130
u32,tmueller,unpredictable,,10,1.885236
u32,unrolledlut,unpredictable,,10,5.105689
u32,yy,unpredictable,,10,2.290258
u32,zmij_scalar,unpredictable,,10,2.195061
u32,zmij_x64_native,unpredictable,,10,1.194616
u32,zmij_x64_v1,unpredictable,,10,1.844747
u32,zmij_x64_v2,unpredictable,,10,1.294583
u32,zmij_x64_v3,unpredictable,,10,1.171418
u32,zmij_x64_v4,unpredictable,,10,1.269847
u32,amartin,admixture,5x6,0,1.346255
u32,branchlut,admixture,5x6,0,2.023916
u32,branchlut2,admixture,5x6,0,1.293193
u32,countlut,admixture,5x6,0,1.807637
u32,fmt,admixture,5x6,0,1.791444
u32,jeaiii,admixture,5x6,0,1.179120
u32,naive,admixture,5x6,0,5.049691
u32,null,admixture,5x6,0,1.090997
u32,sse2,admixture,5x6,0,2.013226
u32,tmueller,admixture,5x6,0,1.426488
u32,unrolledlut,admixture,5x6,0,1.561254
u32,yy,admixture,5x6,0,1.245396
u32,zmij_scalar,admixture,5x6,0,2.189760
u32,zmij_x64_native,admixture,5x6,0,1.217785
u32,zmij_x64_v1,admixture,5x6,0,1.792724
u32,zmij_x64_v2,admixture,5x6,0,1.307744
u32,zmij_x64_v3,admixture,5x6,0,1.249925
u32,zmij_x64_v4,admixture,5x6,0,1.232459
u32,amartin,admixture,5x6,10,1.332909
u32,branchlut,admixture,5x6,10,2.569477
u32,branchlut2,admixture,5x6,10,1.850954
u32,countlut,admixture,5x6,10,2.391718
u32,fmt,admixture,5x6,10,2.492598
u32,jeaiii,admixture,5x6,10,1.824127
u32,naive,admixture,5x6,10,5.624333
u32,null,admixture,5x6,10,1.106551
u32,sse2,admixture,5x6,10,2.546213
u32,tmueller,admixture,5x6,10,1.919923
u32,unrolledlut,admixture,5x6,10,2.178907
u32,yy,admixture,5x6,10,1.347851
u32,zmij_scalar,admixture,5x6,10,2.160402
u32,zmij_x64_native,admixture,5x6,10,1.242854
u32,zmij_x64_v1,admixture,5x6,10,1.811086
u32,zmij_x64_v2,admixture,5x6,10,1.287557
u32,zmij_x64_v3,admixture,5x6,10,1.206024
u32,zmij_x64_v4,admixture,5x6,10,1.218272
u32,amartin,admixture,5x6,20,1.341296
u32,branchlut,admixture,5x6,20,3.176439
u32,branchlut2,admixture,5x6,20,2.397823
u32,countlut,admixture,5x6,20,2.999073
u32,fmt,admixture,5x6,20,3.205282
u32,jeaiii,admixture,5x6,20,2.350628
u32,naive,admixture,5x6,20,6.334449
u32,null,admixture,5x6,20,0.759365
u32,sse2,admixture,5x6,20,3.080930
u32,tmueller,admixture,5x6,20,2.398396
u32,unrolledlut,admixture,5x6,20,2.767307
u32,yy,admixture,5x6,20,1.248712
u32,zmij_scalar,admixture,5x6,20,2.210541
u32,zmij_x64_native,admixture,5x6,20,1.228342
u32,zmij_x64_v1,admixture,5x6,20,1.795742
u32,zmij_x64_v2,admixture,5x6,20,1.284901
u32,zmij_x64_v3,admixture,5x6,20,1.228868
u32,zmij_x64_v4,admixture,5x6,20,1.188521
u32,amartin,admixture,5x6,30,1.337332
u32,branchlut,admixture,5x6,30,3.645932
