Type,Function,Mode,Series,X,Time_ns
u32,zmij_scalar,admixture,5x6,80,1.645287
u32,amartin,admixture,5x6,90,1.741429
u32,branchlut,admixture,5x6,90,2.508283
u32,branchlut2,admixture,5x6,90,1.787166
u32,countlut,admixture,5x6,90,2.152503
u32,fmt,admixture,5x6,90,2.177397
u32,jeaiii,admixture,5x6,90,1.764188
u32,naive,admixture,5x6,90,3.810138
u32,null,admixture,5x6,90,0.651121
u32,tmueller,admixture,5x6,90,1.553734
u32,unrolledlut,admixture,5x6,90,2.280354
u32,yy,admixture,5x6,90,1.519849
u32,zmij_neon,admixture,5x6,90,0.895937
u32,zmij_scalar,admixture,5x6,90,1.708070
u32,amartin,admixture,5x6,100,1.747042
u32,branchlut,admixture,5x6,100,2.181004
u32,branchlut2,admixture,5x6,100,1.326491
u32,countlut,admixture,5x6,100,1.566957
u32,fmt,admixture,5x6,100,1.545886
u32,jeaiii,admixture,5x6,100,1.314700
u32,naive,admixture,5x6,100,3.030767
u32,null,admixture,5x6,100,0.651121
u32,tmueller,admixture,5x6,100,1.109749
u32,unrolledlut,admixture,5x6,100,1.953234
u32,yy,admixture,5x6,100,1.519193
u32,zmij_neon,admixture,5x6,100,0.884911
u32,zmij_scalar,admixture,5x6,100,1.715799
i32,amartin,bylength,,1,0.868817
i32,branchlut,bylength,,1,3.360202
i32,branchlut2,bylength,,1,2.403398
i32,countlut,bylength,,1,2.849957
i32,fmt,bylength,,1,1.085818
i32,jeaiii,bylength,,1,2.250503
i32,naive,bylength,,1,2.671778
i32,null,bylength,,1,0.651091
i32,tmueller,bylength,,1,0.871192
i32,unrolledlut,bylength,,1,3.174553
i32,yy,bylength,,1,1.085818
i32,zmij_neon,bylength,,1,0.924150
i32,zmij_scalar,bylength,,1,1.830667
i32,amartin,bylength,,2,0.868817
i32,branchlut,bylength,,2,3.374547
i32,branchlut2,bylength,,2,3.160298
i32,countlut,bylength,,2,2.708465
i32,fmt,bylength,,2,1.085142
i32,jeaiii,bylength,,2,2.681087
i32,naive,bylength,,2,3.599535
i32,null,bylength,,2,0.651082
i32,tmueller,bylength,,2,1.324773
i32,unrolledlut,bylength,,2,3.057351
i32,yy,bylength,,2,1.085619
i32,zmij_neon,bylength,,2,0.930101
i32,zmij_scalar,bylength,,2,1.848241
i32,amartin,bylength,,3,1.524498
i32,branchlut,bylength,,3,3.253987
i32,branchlut2,bylength,,3,3.310065
i32,countlut,bylength,,3,2.871007
i32,fmt,bylength,,3,1.309017
i32,jeaiii,bylength,,3,2.717942
i32,naive,bylength,,3,3.986299
i32,null,bylength,,3,0.651797
i32,tmueller,bylength,,3,1.376361
i32,unrolledlut,bylength,,3,3.499557
i32,yy,bylength,,3,1.091212
i32,zmij_neon,bylength,,3,0.925710
i32,zmij_scalar,bylength,,3,1.794527
i32,amartin,bylength,,4,1.523425
i32,branchlut,bylength,,4,3.264010
i32,branchlut2,bylength,,4,3.439456
i32,countlut,bylength,,4,2.900918
i32,fmt,bylength,,4,1.151820
i32,jeaiii,bylength,,4,3.164132
i32,naive,bylength,,4,4.571795
i32,null,bylength,,4,0.651101
i32,tmueller,bylength,,4,1.330683
i32,unrolledlut,bylength,,4,3.548394
i32,yy,bylength,,4,1.088649
i32,zmij_neon,bylength,,4,0.929405
i32,zmij_scalar,bylength,,4,1.798759
i32,amartin,bylength,,5,1.765450
i32,branchlut,bylength,,5,4.202554
i32,branchlut2,bylength,,5,3.471146
i32,countlut,bylength,,5,3.183573
i32,fmt,bylength,,5,1.554847
i32,jeaiii,bylength,,5,3.277212
i32,naive,bylength,,5,5.226076
i32,null,bylength,,5,0.651787
i32,tmueller,bylength,,5,1.337280
i32,unrolledlut,bylength,,5,4.059881
i32,yy,bylength,,5,1.522789
i32,zmij_neon,bylength,,5,0.950485
i32,zmij_scalar,bylength,,5,1.787364
i32,amartin,bylength,,6,1.774818
i32,branchlut,bylength,,6,4.148930
i32,branchlut2,bylength,,6,3.604452
i32,countlut,bylength,,6,3.578385
i32,fmt,bylength,,6,1.558036
i32,jeaiii,bylength,,6,3.483047
i32,naive,bylength,,6,5.661527
i32,null,bylength,,6,0.651091
i32,tmueller,bylength,,6,1.465370
i32,unrolledlut,bylength,,6,3.900548
i32,yy,bylength,,6,1.527260
i32,zmij_neon,bylength,,6,0.932475
i32,zmij_scalar,bylength,,6,1.815110
i32,amartin,bylength,,7,2.210200
i32,branchlut,bylength,,7,3.915062
i32,branchlut2,bylength,,7,3.825754
i32,countlut,bylength,,7,3.884614
i32,fmt,bylength,,7,1.794229
i32,jeaiii,bylength,,7,3.516296
i32,naive,bylength,,7,6.246825
i32,null,bylength,,7,0.651091
i32,tmueller,bylength,,7,1.476665
i32,unrolledlut,bylength,,7,3.446301
i32,yy,bylength,,7,1.755844
i32,zmij_neon,bylength,,7,0.943770
i32,zmij_scalar,bylength,,7,1.773020
i32,amartin,bylength,,8,2.221117
i32,branchlut,bylength,,8,3.970335
i32,branchlut2,bylength,,8,3.987730
i32,countlut,bylength,,8,3.920913
i32,fmt,bylength,,8,1.994232
i32,jeaiii,bylength,,8,3.737599
i32,naive,bylength,,8,6.839007
i32,null,bylength,,8,0.651101
i32,tmueller,bylength,,8,2.651950
i32,unrolledlut,bylength,,8,3.294637
i32,yy,bylength,,8,1.748492
i32,zmij_neon,bylength,,8,0.933061
i32,zmij_scalar,bylength,,8,1.781772
i32,amartin,bylength,,9,1.827796
i32,branchlut,bylength,,9,3.942509
i32,branchlut2,bylength,,9,3.788769
i32,countlut,bylength,,9,4.256407
i32,fmt,bylength,,9,2.059003
i32,jeaiii,bylength,,9,3.764302
i32,naive,bylength,,9,7.604192
i32,null,bylength,,9,0.651777
i32,tmueller,bylength,,9,2.643794
i32,unrolledlut,bylength,,9,3.424783
i32,yy,bylength,,9,1.860082
i32,zmij_neon,bylength,,9,0.937035
i32,zmij_scalar,bylength,,9,1.782785
i32,amartin,bylength,,10,1.829654
i32,branchlut,bylength,,10,4.152844
i32,branchlut2,bylength,,10,3.932526
i32,countlut,bylength,,10,4.116486
i32,fmt,bylength,,10,2.443830
i32,jeaiii,bylength,,10,4.027317
i32,naive,bylength,,10,8.126865
i32,null,bylength,,10,0.651091
i32,tmueller,bylength,,10,2.653400
i32,unrolledlut,bylength,,10,3.117929
i32,yy,bylength,,10,1.868238
i32,zmij_neon,bylength,,10,0.936240
i32,zmij_scalar,bylength,,10,1.821697
i32,amartin,loguniform,1-10,10,3.636385
i32,branchlut,loguniform,1-10,10,7.306688
i32,branchlut2,loguniform,1-10,10,7.590850
i32,countlut,loguniform,1-10,10,7.645810
i32,fmt,loguniform,1-10,10,6.208819
i32,jeaiii,loguniform,1-10,10,7.274598
i32,naive,loguniform,1-10,10,9.857892
i32,null,loguniform,1-10,10,0.651091
i32,tmueller,loguniform,1-10,10,4.158153
i32,unrolledlut,loguniform,1-10,10,7.197284
i32,yy,loguniform,1-10,10,3.570774
i32,zmij_neon,loguniform,1-10,10,0.933872
i32,zmij_scalar,loguniform,1-10,10,1.801298
i32,amartin,loguniform,1-4,4,3.026366
i32,branchlut,loguniform,1-4,4,4.738033
i32,branchlut2,loguniform,1-4,4,5.758822
i32,countlut,loguniform,1-4,4,5.417675
i32,fmt,loguniform,1-4,4,4.605005
