Type,Function,Mode,Series,X,Time_ns
u32,zmij_x64_v1,unpredictable,,8,1.936952
u32,zmij_x64_v2,unpredictable,,8,1.351888
u32,zmij_x64_v3,unpredictable,,8,1.280416
u32,zmij_x64_v3_nokernel,unpredictable,,8,1.300906
u32,zmij_x64_v4,unpredictable,,8,1.284873
u32,amartin,unpredictable,,9,4.624200
u32,branchlut,unpredictable,,9,2.959732
u32,branchlut2,unpredictable,,9,4.308897
u32,countlut,unpredictable,,9,2.608613
u32,fmt,unpredictable,,9,2.569217
u32,jeaiii,unpredictable,,9,1.530853
u32,naive,unpredictable,,9,6.430825
u32,null,unpredictable,,9,1.009001
u32,sse2,unpredictable,,9,2.415613
u32,tmueller,unpredictable,,9,1.756506
u32,unrolledlut,unpredictable,,9,4.367389
u32,yy,unpredictable,,9,2.389531
u32,zmij_scalar,unpredictable,,9,2.246680
u32,zmij_x64_native,unpredictable,,9,1.285077
u32,zmij_x64_v1,unpredictable,,9,1.909502
u32,zmij_x64_v2,unpredictable,,9,1.350087
u32,zmij_x64_v3,unpredictable,,9,1.299024
u32,zmij_x64_v3_nokernel,unpredictable,,9,1.295403
u32,zmij_x64_v4,unpredictable,,9,1.265833
u32,amartin,unpredictable,,10,4.970370
u32,branchlut,unpredictable,,10,3.334822
u32,branchlut2,unpredictable,,10,4.738276
u32,countlut,unpredictable,,10,3.123275
u32,fmt,unpredictable,,10,3.058033
u32,jeaiii,unpredictable,,10,1.950033
u32,naive,unpredictable,,10,7.638263
u32,null,unpredictable,,10,0.839232
u32,sse2,unpredictable,,10,2.768216
u32,tmueller,unpredictable,,10,1.933777
u32,unrolledlut,unpredictable,,10,4.509224
u32,yy,unpredictable,,10,2.425452
u32,zmij_scalar,unpredictable,,10,2.315943
u32,zmij_x64_native,unpredictable,,10,1.275208
u32,zmij_x64_v1,unpredictable,,10,1.895323
u32,zmij_x64_v2,unpredictable,,10,1.358129
u32,zmij_x64_v3,unpredictable,,10,1.262546
u32,zmij_x64_v3_nokernel,unpredictable,,10,1.306201
u32,zmij_x64_v4,unpredictable,,10,1.295424
u32,amartin,admixture,5x6,0,1.320662
u32,branchlut,admixture,5x6,0,1.975063
u32,branchlut2,admixture,5x6,0,1.499762
u32,countlut,admixture,5x6,0,1.794355
u32,fmt,admixture,5x6,0,1.787175
u32,jeaiii,admixture,5x6,0,1.130347
u32,naive,admixture,5x6,0,5.074938
u32,null,admixture,5x6,0,0.805539
u32,sse2,admixture,5x6,0,1.938772
u32,tmueller,admixture,5x6,0,1.404528
u32,unrolledlut,admixture,5x6,0,1.330379
u32,yy,admixture,5x6,0,1.219802
u32,zmij_scalar,admixture,5x6,0,2.280784
u32,zmij_x64_native,admixture,5x6,0,1.287091
u32,zmij_x64_v1,admixture,5x6,0,1.910385
u32,zmij_x64_v2,admixture,5x6,0,1.363249
u32,zmij_x64_v3,admixture,5x6,0,1.300716
u32,zmij_x64_v3_nokernel,admixture,5x6,0,1.354686
u32,zmij_x64_v4,admixture,5x6,0,1.297317
u32,amartin,admixture,5x6,10,1.325059
u32,branchlut,admixture,5x6,10,2.501187
u32,branchlut2,admixture,5x6,10,2.031665
u32,countlut,admixture,5x6,10,2.395011
u32,fmt,admixture,5x6,10,2.436144
u32,jeaiii,admixture,5x6,10,1.735842
u32,naive,admixture,5x6,10,5.579394
u32,null,admixture,5x6,10,0.809414
u32,sse2,admixture,5x6,10,2.444779
u32,tmueller,admixture,5x6,10,1.921165
u32,unrolledlut,admixture,5x6,10,1.973811
u32,yy,admixture,5x6,10,1.223426
u32,zmij_scalar,admixture,5x6,10,2.255634
u32,zmij_x64_native,admixture,5x6,10,1.315371
u32,zmij_x64_v1,admixture,5x6,10,1.905665
u32,zmij_x64_v2,admixture,5x6,10,1.372484
u32,zmij_x64_v3,admixture,5x6,10,1.306055
u32,zmij_x64_v3_nokernel,admixture,5x6,10,1.345096
u32,zmij_x64_v4,admixture,5x6,10,1.298046
u32,amartin,admixture,5x6,20,1.343548
