Type,Function,Mode,Series,X,Time_ns
i32,branchlut2,bylength,,3,3.416786
i32,countlut,bylength,,3,2.814472
i32,fmt,bylength,,3,1.334022
i32,jeaiii,bylength,,3,3.027012
i32,naive,bylength,,3,4.019439
i32,null,bylength,,3,0.651101
i32,tmueller,bylength,,3,1.387318
i32,unrolledlut,bylength,,3,3.626674
i32,yy,bylength,,3,1.107315
i32,zmij_neon,bylength,,3,1.115312
i32,zmij_scalar,bylength,,3,1.847079
i32,amartin,bylength,,4,1.531998
i32,branchlut,bylength,,4,3.304849
i32,branchlut2,bylength,,4,3.447860
i32,countlut,bylength,,4,3.029227
i32,fmt,bylength,,4,1.168023
i32,jeaiii,bylength,,4,3.045171
i32,naive,bylength,,4,4.615953
i32,null,bylength,,4,0.651091
i32,tmueller,bylength,,4,1.336267
i32,unrolledlut,bylength,,4,3.508220
i32,yy,bylength,,4,1.097987
i32,zmij_neon,bylength,,4,1.137574
i32,zmij_scalar,bylength,,4,1.849284
i32,amartin,bylength,,5,1.775752
i32,branchlut,bylength,,5,4.229844
i32,branchlut2,bylength,,5,3.526986
i32,countlut,bylength,,5,3.168464
i32,fmt,bylength,,5,1.565377
i32,jeaiii,bylength,,5,3.128837
i32,naive,bylength,,5,5.215178
i32,null,bylength,,5,0.651081
i32,tmueller,bylength,,5,1.357118
i32,unrolledlut,bylength,,5,4.056633
i32,yy,bylength,,5,1.335611
i32,zmij_neon,bylength,,5,1.121193
i32,zmij_scalar,bylength,,5,1.821568
i32,amartin,bylength,,6,1.778841
i32,branchlut,bylength,,6,4.232854
i32,branchlut2,bylength,,6,3.595799
i32,countlut,bylength,,6,3.649652
i32,fmt,bylength,,6,1.584401
i32,jeaiii,bylength,,6,3.489604
i32,naive,bylength,,6,5.652596
i32,null,bylength,,6,0.651787
i32,tmueller,bylength,,6,1.469831
i32,unrolledlut,bylength,,6,3.693511
i32,yy,bylength,,6,1.348794
i32,zmij_neon,bylength,,6,1.115253
i32,zmij_scalar,bylength,,6,1.850376
i32,amartin,bylength,,7,2.233148
i32,branchlut,bylength,,7,3.953467
i32,branchlut2,bylength,,7,3.886829
i32,countlut,bylength,,7,3.958444
i32,fmt,bylength,,7,1.800100
i32,jeaiii,bylength,,7,3.349185
i32,naive,bylength,,7,6.313741
i32,null,bylength,,7,0.651111
i32,tmueller,bylength,,7,1.477391
i32,unrolledlut,bylength,,7,3.371755
i32,yy,bylength,,7,1.592010
i32,zmij_neon,bylength,,7,1.118859
i32,zmij_scalar,bylength,,7,1.835108
i32,amartin,bylength,,8,2.237042
i32,branchlut,bylength,,8,3.936499
i32,branchlut2,bylength,,8,4.016519
i32,countlut,bylength,,8,4.172097
i32,fmt,bylength,,8,1.910796
i32,jeaiii,bylength,,8,3.721178
i32,naive,bylength,,8,6.813347
i32,null,bylength,,8,0.651111
i32,tmueller,bylength,,8,2.682457
i32,unrolledlut,bylength,,8,3.281345
i32,yy,bylength,,8,1.594663
i32,zmij_neon,bylength,,8,1.138141
i32,zmij_scalar,bylength,,8,1.832118
i32,amartin,bylength,,9,1.802276
i32,branchlut,bylength,,9,3.925900
i32,branchlut2,bylength,,9,3.858209
i32,countlut,bylength,,9,4.429042
i32,fmt,bylength,,9,2.045443
i32,jeaiii,bylength,,9,3.792405
i32,naive,bylength,,9,7.637501
i32,null,bylength,,9,0.651787
i32,tmueller,bylength,,9,2.664626
i32,unrolledlut,bylength,,9,3.558705
i32,yy,bylength,,9,1.831144
i32,zmij_neon,bylength,,9,1.135647
i32,zmij_scalar,bylength,,9,1.928170
i32,amartin,bylength,,10,1.806865
i32,branchlut,bylength,,10,4.219472
i32,branchlut2,bylength,,10,3.931830
i32,countlut,bylength,,10,4.381349
i32,fmt,bylength,,10,2.067894
i32,jeaiii,bylength,,10,4.096776
i32,naive,bylength,,10,8.228282
i32,null,bylength,,10,0.651091
i32,tmueller,bylength,,10,2.665699
i32,unrolledlut,bylength,,10,3.111631
i32,yy,bylength,,10,1.841466
i32,zmij_neon,bylength,,10,1.125167
i32,zmij_scalar,bylength,,10,1.840214
i32,amartin,loguniform,1-10,10,3.806145
i32,branchlut,loguniform,1-10,10,7.345594
i32,branchlut2,loguniform,1-10,10,7.334417
i32,countlut,loguniform,1-10,10,7.881012
i32,fmt,loguniform,1-10,10,5.602286
i32,jeaiii,loguniform,1-10,10,7.548706
i32,naive,loguniform,1-10,10,10.013911
i32,null,loguniform,1-10,10,0.651797
i32,tmueller,loguniform,1-10,10,5.195825
i32,unrolledlut,loguniform,1-10,10,7.167310
i32,yy,loguniform,1-10,10,3.447610
i32,zmij_neon,loguniform,1-10,10,1.120511
i32,zmij_scalar,loguniform,1-10,10,1.846751
i32,amartin,loguniform,1-4,4,2.926111
i32,branchlut,loguniform,1-4,4,5.304992
i32,branchlut2,loguniform,1-4,4,5.722443
i32,countlut,loguniform,1-4,4,5.400876
i32,fmt,loguniform,1-4,4,4.517247
